enabled,num_images,subject,character,series,general_tags,natural_language
true,2,1girl,Baby 5,One Piece,"black hair, maid outfit, giant gun, blushing, city","Baby 5 is standing in a city street wearing her maid outfit. She has transformed her arms into a giant cannon and is blushing because she thinks someone needs her."
true,2,1girl,Sugar,One Piece,"blue hair, crown, eating grapes, toy factory, sitting","Sugar is sitting on a large throne made of toys. She is wearing her bear hood and cape while lazily eating grapes from her fingers."
true,2,1girl,Monet,One Piece,"green hair, wings, snow, glasses, book","Monet is sitting in a room filled with snow. She has large white wings instead of arms and is using her talons to hold a book while she reads through glasses."
true,2,1girl,Kalifa,One Piece,"blonde hair, glasses, suit, bubbles, bathtub","Kalifa is sitting in a large bathtub filled with bubbles. She is wearing her glasses and using her soap-soap powers to create glowing white bubbles."
true,2,1girl,Vivi,One Piece,"blue hair, long hair, desert, riding camel, waving","Nefertari Vivi is riding a camel across the Alabasta desert. She is wearing her royal traveling clothes and waving happily at the viewer."
true,2,1girl,Nojiko,One Piece,"blue short hair, tattoos, tangerine field, tank top, leaning","Nojiko is leaning against a tree in the tangerine grove. She is wearing a simple tank top that shows her shoulder tattoos and is smiling warmly."
true,2,1girl,Alvida,One Piece,"long black hair, hat, iron club, ship, smooth skin","Alvida is standing on her pirate ship. She is holding her giant iron club and looking at her reflection in a hand mirror, admiring her smooth skin."
true,2,1girl,Kaya,One Piece,"blonde hair, white dress, library, holding book, pale","Kaya is sitting by a large window in her mansion's library. She is wearing a simple white dress and holding a book, looking peaceful and gentle."
true,2,1girl,Makino,One Piece,"green hair, bandana, bar, pouring drink, smiling","Makino is behind the bar at her tavern in Foosha Village. She is wearing her green bandana and apron while pouring a drink with a kind smile."
true,2,1girl,Kuina,One Piece,"short hair, dojo uniform, katana, moonlight, determined","Kuina is standing in a moonlit dojo. She is holding her katana "Wado Ichimonji" and looking at the viewer with a very determined and serious gaze."
true,2,1girl,Sadi,One Piece,"pink hair, mask, whip, impel down, boots","Little Sadi is standing in a dark prison hallway. She is wearing her revealing red leather outfit and mask, holding a whip and laughing to herself."
true,2,1girl,Domino,One Piece,"blonde hair, sunglasses, uniform, impel down, handcuffs","Domino is standing in a prison command room. She is wearing her officer uniform and sunglasses, holding a pair of handcuffs and looking very professional."
true,2,1girl,Hina,One Piece,"pink hair, sunglasses, suit, cage, smoking","Hina stands in the middle of a naval battle. She is wearing her magenta suit and sunglasses, smoking a cigarette while using her powers to create iron bars."
true,2,1girl,Stussy,One Piece,"blonde hair, hat, wings, flying, red eyes","Stussy is flying through the night sky. She has small bat wings and red eyes, looking at the viewer with a mysterious and charming smile."
true,2,1girl,Doll,One Piece,"black hair, marine uniform, tattoo, holding coat, cigar","Vice Admiral Doll is standing on a Marine battleship. She is wearing a black tank top and her officer's coat over her shoulders, looking very cool."
true,2,1girl,Malenia,Elden Ring,"long red hair, winged helm, gold armor, prosthetic arm, elegant pose","Digital artwork of Malenia from Elden Ring, standing in a field of scarlet flowers with her prosthetic golden arm resting on her sword. She is wearing her iconic winged helm and looking at the viewer with an elegant, focused gaze."
true,2,1girl,Yor Forger,Spy x Family,"long black hair, backless black dress, gold ornaments, formal dinner, smiling","Yor Forger from Spy x Family is attending a formal gala in a stunning backless black dress. She is smiling warmly while adjusting her gold hair ornaments in a very elegant and charming pose."
true,2,1girl,Boa Hancock,One Piece,"long black hair, purple cheongsam, snake earrings, high heels, looking down","Boa Hancock from One Piece is standing on the deck of her ship in a luxurious purple cheongsam. She is leaning back in her signature elegant pose while looking down at the viewer with a sexy and confident expression."
true,2,1girl,Makima,Chainsaw Man,"red hair, braid, white dress shirt, black pencil skirt, office at night","Makima from Chainsaw Man is standing in her office late at night under dim lighting. She is wearing a tight white dress shirt and looking at the viewer with a mysterious and very sexy gaze."
true,2,1girl,Esdeath,Akame ga Kill!,"long light blue hair, white general uniform, high boots, ice throne, leg cross","Esdeath is sitting majestically on a throne made of sharp ice crystals. She is crossing her legs in an elegant manner and looking down with a dominant, sexy smile on her face."
true,2,1girl,Rias Gremory,High School DxD,"crimson hair, school uniform, sunset, leaning against wall, long hair","Rias Gremory from High School DxD is leaning against a brick wall during a golden sunset. She is running her fingers through her long crimson hair in a very elegant and alluring pose."
true,2,1girl,Akeno Himejima,High School DxD,"black hair, ponytail, loose kimono, holding tea cup, gentle smile","Akeno Himejima is sitting on a traditional porch wearing a loose silk kimono. She is holding a steaming tea cup and looking at the viewer with an elegant and sexy expression."
true,2,1girl,Nico Robin,One Piece,"long black hair, sunglasses, purple leather vest, archaeology site, smirk","Nico Robin from One Piece is standing among ancient stone ruins. She is wearing a tight purple leather vest and sunglasses, looking at the viewer with an elegant and intelligent smirk."
true,2,1girl,C.C.,Code Geass,"long green hair, white jumpsuit, holding pizza, lying on bed, looking at viewer","C.C. from Code Geass is lying gracefully on a white bed with her long green hair spread out. She is holding a slice of pizza while looking at the viewer with an elegant and sexy gaze."
true,2,1girl,Tsunade,Naruto,"blonde hair, green robe, cleavage, office desk, leaning forward","Tsunade from Naruto is leaning forward over her desk in the Hokage office. She is looking at the viewer with a confident and sexy expression while her blonde hair frames her face."
true,2,1girl,Mikasa Ackerman,Attack on Titan,"short black hair, red scarf, white dress, beach, wind","Mikasa Ackerman is standing on a sandy beach during a breezy afternoon. She is wearing a simple white sundress and her red scarf, looking very elegant as the wind blows her hair."
true,2,1girl,Violet Evergarden,Violet Evergarden,"blonde hair, blue dress, emerald brooch, writing desk, letters","Violet Evergarden is sitting at a mahogany desk writing a letter with a fountain pen. She is wearing her elegant blue dress and looking out the window with a thoughtful, beautiful expression."
true,2,1girl,Saber,Fate/stay night,"blonde hair, blue dress, gold armor, moonlit bridge, holding sword","Saber from Fate/stay night is standing on a bridge under the full moon. Her blonde hair is tied in a bun and she is holding her sword in a very elegant, noble pose."
true,2,1girl,Rin Tohsaka,Fate/stay night,"black hair, twin tails, red sweater, black skirt, crossing arms","Rin Tohsaka is standing in the hallway of her mansion. She is wearing her signature red sweater and black skirt, looking at the viewer with a confident and elegant expression."
true,2,1girl,Asuka Langley Soryu,Neon Genesis Evangelion,"red hair, pigtails, red sundress, sunny park, pouting","Asuka Langley Soryu is standing in a sunny park wearing a vibrant red sundress. She is pouting at the viewer in a way that is both cute and elegantly sexy."
true,2,1girl,Misato Katsuragi,Neon Genesis Evangelion,"purple hair, red leather jacket, holding beer, kitchen, laughing","Misato Katsuragi is leaning against her kitchen counter wearing her red leather jacket. She is laughing and holding a can of beer in a very relaxed and sexy pose."
true,2,1girl,Fubuki,One Punch Man,"dark green hair, green dress, fur coat, city street, elegant walk","Fubuki from One Punch Man is walking down a busy city street. She is wearing a tight green dress and an elegant white fur coat, looking very sexy and commanding."
true,2,1girl,Tatsumaki,One Punch Man,"green curly hair, black dress, flying, green aura, sky","Tatsumaki is floating high in the night sky surrounded by a glowing green aura. She is wearing her signature black dress and looking down with an elegant and sexy expression."
true,2,1girl,Power,Chainsaw Man,"blonde hair, red horns, white shirt, blue tie, messy office","Power from Chainsaw Man is sitting on a desk in a messy office. She is wearing a white shirt and blue tie, looking at the viewer with a mischievous and sexy grin."
true,2,1girl,Mitsuri Kanroji,Demon Slayer,"pink and green hair, braids, open chest uniform, cherry blossoms, smiling","Mitsuri Kanroji is standing under a blooming cherry blossom tree. She is wearing her open-chest demon slayer uniform and smiling elegantly at the viewer with sparkling eyes."
true,2,1girl,Shinobu Kocho,Demon Slayer,"butterfly ornament, purple hair, butterfly robe, moon, holding sword","Shinobu Kocho is standing gracefully in the moonlight. She is wearing her butterfly-patterned robe and holding her sword in a very elegant and sexy pose."
true,2,1girl,Vladilena Milizé,86,"silver hair, blue military uniform, command deck, holding hat, salute","Vladilena Milizé is standing on the command deck of a military base. She is wearing her sharp blue uniform and looking at the viewer with an elegant, professional gaze."
true,2,1girl,Albedo,Overlord,"black hair, horns, white dress, wings, throne room","Albedo is standing in the throne room of Nazarick. She is wearing a long, elegant white dress and has her black wings spread slightly in a very sexy pose."
true,2,1girl,Shalltear Bloodfallen,Overlord,"silver hair, purple dress, parasol, dark forest, smirk","Shalltear Bloodfallen is walking through a dark, spooky forest. She is holding a red parasol and wearing an elegant purple dress while looking at the viewer with a sexy smirk."
true,2,1girl,Zero Two,Darling in the Franxx,"pink hair, red horns, red bodysuit, cockpit, licking lollipop","Zero Two is sitting in the cockpit of the Strelizia. She is wearing her red bodysuit and playfully licking a lollipop while looking at the viewer with a sexy gaze."
true,2,1girl,Kallen Stadtfeld,Code Geass,"red hair, bunny suit, casino, holding cards, winking","Kallen Stadtfeld is wearing a sexy red bunny suit inside a bright casino. She is holding a hand of playing cards and winking at the viewer in a very elegant way."
true,2,1girl,Utaha Kasumigaoka,Saekano,"long black hair, headband, school uniform, library, crossing legs","Utaha Kasumigaoka is sitting in a quiet library corner. She is wearing her school uniform with black tights and is crossing her legs in a very elegant and sexy pose."
true,2,1girl,Eriri Spencer Sawamura,Saekano,"blonde hair, twin tails, track jacket, glasses, drawing","Eriri is in her room wearing a messy track jacket and glasses. She is pouting at her drawing tablet in a way that is both cute and elegantly sexy."
true,2,1girl,Megumi Kato,Saekano,"brown hair, beret, white dress, park, breeze","Megumi Kato is standing in a park during a breezy afternoon. She is wearing an elegant white dress and a beret, looking at the viewer with a sexy, neutral gaze."
true,2,1girl,Marin Kitagawa,My Dress-Up Darling,"blonde hair, pink tips, bikini, beach, splashing water","Marin Kitagawa is playing in the ocean waves at a sunny beach. She is wearing a stylish bikini and laughing at the viewer in an elegant and very sexy pose."
true,2,1girl,Lucoa,Miss Kobayashi's Dragon Maid,"green hair, horns, denim shorts, tank top, park bench","Lucoa is sitting on a park bench under a large tree. She is wearing a tight tank top and denim shorts, looking at the viewer with an elegant, closed-eye smile."
true,2,1girl,Tohru,Miss Kobayashi's Dragon Maid,"blonde hair, horns, maid outfit, kitchen, cooking","Tohru is in the kitchen wearing her signature maid outfit. She is holding a plate of food and looking at the viewer with a very sexy and elegant expression."
true,2,1girl,Lucy,Cyberpunk: Edgerunners,"white hair, colorful highlights, bodysuit, moon, looking at Earth","Lucy is sitting on the surface of the moon looking at the distant Earth. She is wearing her sleek white bodysuit and looking very elegant and sexy in the starlight."
true,2,1girl,Rebecca,Cyberpunk: Edgerunners,"green hair, pigtails, oversized jacket, city street, holding gun","Rebecca is standing on a neon-lit street in Night City. She is wearing an oversized jacket and holding a large gun, looking at the viewer with an elegant and sexy smirk."
true,2,1girl,Holo,Spice and Wolf,"wolf ears, tail, merchant clothes, wheat field, eating apple","Holo the Wise Wolf is standing in a golden wheat field. She is holding a red apple and looking at the viewer with a very sexy and elegant expression."
true,2,1girl,Roxy Migurdia,Mushoku Tensei,"blue hair, braids, wizard hat, library, holding staff","Roxy Migurdia is standing in a massive library holding her magical staff. She is wearing her wizard hat and looking at the viewer with a very elegant and sexy gaze."
true,2,1girl,Eris Boreas Greyrat,Mushoku Tensei,"red hair, sword, leather armor, forest, looking back","Eris Boreas Greyrat is standing in a forest clearing. She is holding her sword and looking back over her shoulder at the viewer with an elegant and sexy expression."
true,2,1girl,Sylphiette,Mushoku Tensei,"short white hair, glasses, white robe, palace garden, smiling","Sylphiette is standing in a palace garden wearing a white robe and sunglasses. She is looking at the viewer with a very gentle, elegant, and sexy smile."
true,2,1girl,Ghislaine Dedoldia,Mushoku Tensei,"beast ears, eye patch, leather armor, sword, training field","Ghislaine Dedoldia is standing on a training field holding a large sword. She is wearing her revealing leather armor and looking very elegant and sexy."
true,2,1girl,Fern,Sousou no Frieren,"purple hair, black robe, staff, forest ruins, looking at viewer","Digital artwork of Fern from Sousou no Frieren, standing among ancient forest ruins. She is holding her staff and looking at the viewer with an elegant and sexy gaze."
true,2,1girl,Ubel,Sousou no Frieren,"green hair, ponytail, black dress, ruins, holding staff","Ubel from Sousou no Frieren is standing in a dark, ruined hallway. She is holding her staff and looking at the viewer with a very sexy and dangerous smirk."
true,2,1girl,Frieren,Sousou no Frieren,"white hair, elf ears, white robe, field of flowers, casting spell","Frieren is standing in a field of blue flowers. She is casting a magical spell with her staff, looking very elegant and beautiful in the glowing light."
true,2,1girl,Aqua,Konosuba,"blue hair, blue dress, crying, fountain, water splash","Aqua from Konosuba is sitting on the edge of a fountain. She is crying dramatically while water splashes around her in a way that is both funny and elegantly sexy."
true,2,1girl,Megumin,Konosuba,"brown hair, wizard hat, eye patch, explosion background, posing","Megumin is standing in an open field with a massive explosion in the background. She is posing with her staff and looking at the viewer with an elegant and sexy smirk."
true,2,1girl,Darkness,Konosuba,"blonde hair, plate armor, sword, blushing, looking up","Darkness from Konosuba is standing in a dark dungeon. She is wearing her heavy plate armor and blushing intensely while looking at the viewer in a sexy way."
true,2,1girl,Ryuko Matoi,Kill la Kill,"black hair, red streak, scissor blade, rooftop, sunset","Ryuko Matoi is standing on a school rooftop during a vibrant sunset. She is resting her scissor blade on her shoulder and looking at the viewer with a sexy smirk."
true,2,1girl,Satsuki Kiryuin,Kill la Kill,"long black hair, white uniform, katana, stairs, looking down","Satsuki Kiryuin is standing at the top of a grand staircase. She is holding her katana and looking down at the viewer with a very elegant and sexy expression."
true,2,1girl,Rei Ayanami,Neon Genesis Evangelion,"blue hair, white plugsuit, entry plug, glowing LCL, reflection","Rei Ayanami is sitting inside an entry plug surrounded by orange LCL fluid. She is looking at the viewer with an elegant and mysterious gaze."
true,2,1girl,Asuka Langley Soryu,Neon Genesis Evangelion,"red hair, red plugsuit, sunset, leaning against eva, pouting","Asuka Langley Soryu is leaning against the foot of Evangelion Unit-02. She is wearing her red plugsuit and looking at the viewer with an elegant and sexy expression."
true,2,1girl,Hatsune Miku,Vocaloid,"aqua hair, twin tails, cyber outfit, neon stage, performing","Hatsune Miku is performing on a high-tech neon stage. She is wearing a sleek cyber outfit and looking at the viewer with a very elegant and sexy smile."
